1.646057045682333469e+09,3.200000000000000000e+02,3.750000000000000000e+02,2.400000000000000000e+02,2.515000000000000000e+02
1.646057045786268711e+09,3.200000000000000000e+02,3.750000000000000000e+02,2.400000000000000000e+02,2.515000000000000000e+02
1.646057045888180494e+09,3.200000000000000000e+02,3.760000000000000000e+02,2.400000000000000000e+02,2.505000000000000000e+02
1.646057045987653494e+09,3.200000000000000000e+02,3.770000000000000000e+02,2.400000000000000000e+02,2.525000000000000000e+02
1.646057046091771364e+09,3.200000000000000000e+02,3.785000000000000000e+02,2.400000000000000000e+02,2.520000000000000000e+02
1.646057046197396517e+09,3.200000000000000000e+02,3.795000000000000000e+02,2.400000000000000000e+02,2.530000000000000000e+02
1.646057046314417362e+09,3.200000000000000000e+02,3.805000000000000000e+02,2.400000000000000000e+02,2.535000000000000000e+02
1.646057046420389175e+09,3.200000000000000000e+02,3.810000000000000000e+02,2.400000000000000000e+02,2.555000000000000000e+02
1.646057046526572227e+09,3.200000000000000000e+02,3.800000000000000000e+02,2.400000000000000000e+02,2.545000000000000000e+02
1.646057046644009590e+09,3.200000000000000000e+02,3.805000000000000000e+02,2.400000000000000000e+02,2.555000000000000000e+02
1.646057046758426666e+09,3.200000000000000000e+02,3.805000000000000000e+02,2.400000000000000000e+02,2.535000000000000000e+02
1.646057046866732836e+09,3.200000000000000000e+02,3.785000000000000000e+02,2.400000000000000000e+02,2.525000000000000000e+02
1.646057046970408916e+09,3.200000000000000000e+02,3.770000000000000000e+02,2.400000000000000000e+02,2.520000000000000000e+02
1.646057047072898388e+09,3.200000000000000000e+02,3.755000000000000000e+02,2.400000000000000000e+02,2.515000000000000000e+02
1.646057047179928064e+09,3.200000000000000000e+02,3.745000000000000000e+02,2.400000000000000000e+02,2.505000000000000000e+02
1.646057047305481195e+09,3.200000000000000000e+02,3.730000000000000000e+02,2.400000000000000000e+02,2.495000000000000000e+02
1.646057047405025482e+09,3.200000000000000000e+02,3.715000000000000000e+02,2.400000000000000000e+02,2.485000000000000000e+02
1.646057047507195473e+09,3.200000000000000000e+02,3.700000000000000000e+02,2.400000000000000000e+02,2.470000000000000000e+02
1.646057047610214233e+09,3.200000000000000000e+02,3.685000000000000000e+02,2.400000000000000000e+02,2.460000000000000000e+02
1.646057047712812901e+09,3.200000000000000000e+02,3.670000000000000000e+02,2.400000000000000000e+02,2.450000000000000000e+02
1.646057047814621210e+09,3.200000000000000000e+02,3.650000000000000000e+02,2.400000000000000000e+02,2.445000000000000000e+02
1.646057047920050621e+09,3.200000000000000000e+02,3.640000000000000000e+02,2.400000000000000000e+02,2.430000000000000000e+02
1.646057048024066925e+09,3.200000000000000000e+02,3.625000000000000000e+02,2.400000000000000000e+02,2.420000000000000000e+02
1.646057048139923096e+09,3.200000000000000000e+02,3.605000000000000000e+02,2.400000000000000000e+02,2.410000000000000000e+02
1.646057048239785910e+09,3.200000000000000000e+02,3.590000000000000000e+02,2.400000000000000000e+02,2.400000000000000000e+02
1.646057048345487356e+09,3.200000000000000000e+02,3.570000000000000000e+02,2.400000000000000000e+02,2.390000000000000000e+02
1.646057048457605362e+09,3.200000000000000000e+02,3.540000000000000000e+02,2.400000000000000000e+02,2.380000000000000000e+02
1.646057048566375256e+09,3.200000000000000000e+02,3.520000000000000000e+02,2.400000000000000000e+02,2.360000000000000000e+02
1.646057048674380541e+09,3.200000000000000000e+02,3.500000000000000000e+02,2.400000000000000000e+02,2.345000000000000000e+02
1.646057048790241003e+09,3.200000000000000000e+02,3.480000000000000000e+02,2.400000000000000000e+02,2.335000000000000000e+02
1.646057048887963057e+09,3.200000000000000000e+02,3.460000000000000000e+02,2.400000000000000000e+02,2.320000000000000000e+02
1.646057048989631414e+09,3.200000000000000000e+02,3.440000000000000000e+02,2.400000000000000000e+02,2.310000000000000000e+02
1.646057049110118628e+09,3.200000000000000000e+02,3.425000000000000000e+02,2.400000000000000000e+02,2.300000000000000000e+02
1.646057049209299088e+09,3.200000000000000000e+02,3.405000000000000000e+02,2.400000000000000000e+02,2.285000000000000000e+02
1.646057049312103748e+09,3.200000000000000000e+02,3.380000000000000000e+02,2.400000000000000000e+02,2.275000000000000000e+02
1.646057049413605213e+09,3.200000000000000000e+02,3.355000000000000000e+02,2.400000000000000000e+02,2.265000000000000000e+02
1.646057049511736870e+09,3.200000000000000000e+02,3.345000000000000000e+02,2.400000000000000000e+02,2.245000000000000000e+02
1.646057049617571115e+09,3.200000000000000000e+02,3.325000000000000000e+02,2.400000000000000000e+02,2.240000000000000000e+02
1.646057049724105120e+09,3.200000000000000000e+02,3.300000000000000000e+02,2.400000000000000000e+02,2.230000000000000000e+02
1.646057049825874805e+09,3.200000000000000000e+02,3.280000000000000000e+02,2.400000000000000000e+02,2.220000000000000000e+02
1.646057049927141190e+09,3.200000000000000000e+02,3.260000000000000000e+02,2.400000000000000000e+02,2.205000000000000000e+02
1.646057050030726433e+09,3.200000000000000000e+02,3.240000000000000000e+02,2.400000000000000000e+02,2.195000000000000000e+02
1.646057050145387888e+09,3.200000000000000000e+02,3.205000000000000000e+02,2.400000000000000000e+02,2.185000000000000000e+02
1.646057050238662004e+09,3.200000000000000000e+02,3.190000000000000000e+02,2.400000000000000000e+02,2.170000000000000000e+02
1.646057050357584953e+09,3.200000000000000000e+02,3.160000000000000000e+02,2.400000000000000000e+02,2.155000000000000000e+02
1.646057050472806454e+09,3.200000000000000000e+02,3.135000000000000000e+02,2.400000000000000000e+02,2.145000000000000000e+02
1.646057050572642326e+09,3.200000000000000000e+02,3.095000000000000000e+02,2.400000000000000000e+02,2.115000000000000000e+02
1.646057050708636045e+09,3.200000000000000000e+02,3.070000000000000000e+02,2.400000000000000000e+02,2.105000000000000000e+02
1.646057050793720484e+09,3.200000000000000000e+02,3.035000000000000000e+02,2.400000000000000000e+02,2.090000000000000000e+02
1.646057050897988081e+09,3.200000000000000000e+02,3.015000000000000000e+02,2.400000000000000000e+02,2.080000000000000000e+02
1.646057051004606009e+09,3.200000000000000000e+02,2.985000000000000000e+02,2.400000000000000000e+02,2.070000000000000000e+02
1.646057051110181093e+09,3.200000000000000000e+02,2.965000000000000000e+02,2.400000000000000000e+02,2.060000000000000000e+02
1.646057051220214844e+09,3.200000000000000000e+02,2.945000000000000000e+02,2.400000000000000000e+02,2.040000000000000000e+02
1.646057051324523449e+09,3.200000000000000000e+02,2.915000000000000000e+02,2.400000000000000000e+02,2.030000000000000000e+02
1.646057051430714130e+09,3.200000000000000000e+02,2.890000000000000000e+02,2.400000000000000000e+02,2.020000000000000000e+02
1.646057051535264969e+09,3.200000000000000000e+02,2.860000000000000000e+02,2.400000000000000000e+02,2.015000000000000000e+02
1.646057051639863491e+09,3.200000000000000000e+02,2.855000000000000000e+02,2.400000000000000000e+02,2.000000000000000000e+02
1.646057051743433714e+09,3.200000000000000000e+02,2.815000000000000000e+02,2.400000000000000000e+02,1.990000000000000000e+02
1.646057051847454309e+09,3.200000000000000000e+02,2.795000000000000000e+02,2.400000000000000000e+02,1.980000000000000000e+02
1.646057051951829195e+09,3.200000000000000000e+02,2.770000000000000000e+02,2.400000000000000000e+02,1.970000000000000000e+02
1.646057052055491686e+09,3.200000000000000000e+02,2.745000000000000000e+02,2.400000000000000000e+02,1.960000000000000000e+02
1.646057052170692205e+09,3.200000000000000000e+02,2.720000000000000000e+02,2.400000000000000000e+02,1.945000000000000000e+02
1.646057052285855055e+09,3.200000000000000000e+02,2.670000000000000000e+02,2.400000000000000000e+02,1.925000000000000000e+02
1.646057052388068199e+09,3.200000000000000000e+02,2.645000000000000000e+02,2.400000000000000000e+02,1.910000000000000000e+02
1.646057052497602463e+09,3.200000000000000000e+02,2.620000000000000000e+02,2.400000000000000000e+02,1.900000000000000000e+02
1.646057052602083445e+09,3.200000000000000000e+02,2.595000000000000000e+02,2.400000000000000000e+02,1.890000000000000000e+02
1.646057052703419209e+09,3.200000000000000000e+02,2.580000000000000000e+02,2.400000000000000000e+02,1.895000000000000000e+02
1.646057052806337357e+09,3.200000000000000000e+02,2.545000000000000000e+02,2.400000000000000000e+02,1.875000000000000000e+02
1.646057052924345255e+09,3.200000000000000000e+02,2.520000000000000000e+02,2.400000000000000000e+02,1.865000000000000000e+02
1.646057053023991585e+09,3.200000000000000000e+02,2.500000000000000000e+02,2.400000000000000000e+02,1.855000000000000000e+02
1.646057053125813961e+09,3.200000000000000000e+02,2.475000000000000000e+02,2.400000000000000000e+02,1.850000000000000000e+02
1.646057053230616093e+09,3.200000000000000000e+02,2.440000000000000000e+02,2.400000000000000000e+02,1.845000000000000000e+02
1.646057053337329149e+09,3.200000000000000000e+02,2.410000000000000000e+02,2.400000000000000000e+02,1.840000000000000000e+02
1.646057053445878983e+09,3.200000000000000000e+02,2.385000000000000000e+02,2.400000000000000000e+02,1.830000000000000000e+02
1.646057053660529375e+09,3.200000000000000000e+02,2.340000000000000000e+02,2.400000000000000000e+02,1.820000000000000000e+02
1.646057053774914980e+09,3.200000000000000000e+02,2.305000000000000000e+02,2.400000000000000000e+02,1.810000000000000000e+02
1.646057053883732319e+09,3.200000000000000000e+02,2.215000000000000000e+02,2.400000000000000000e+02,1.745000000000000000e+02
1.646057053996323109e+09,3.200000000000000000e+02,2.170000000000000000e+02,2.400000000000000000e+02,1.720000000000000000e+02
1.646057054106421709e+09,3.200000000000000000e+02,2.130000000000000000e+02,2.400000000000000000e+02,1.710000000000000000e+02
1.646057054214086771e+09,3.200000000000000000e+02,2.095000000000000000e+02,2.400000000000000000e+02,1.715000000000000000e+02
1.646057054321260691e+09,3.200000000000000000e+02,2.065000000000000000e+02,2.400000000000000000e+02,1.725000000000000000e+02
1.646057054635158539e+09,3.200000000000000000e+02,2.025000000000000000e+02,2.400000000000000000e+02,1.735000000000000000e+02
1.646057054743669987e+09,3.200000000000000000e+02,2.020000000000000000e+02,2.400000000000000000e+02,1.745000000000000000e+02
1.646057054847332001e+09,3.200000000000000000e+02,1.990000000000000000e+02,2.400000000000000000e+02,1.735000000000000000e+02
1.646057054954096794e+09,3.200000000000000000e+02,1.965000000000000000e+02,2.400000000000000000e+02,1.720000000000000000e+02
1.646057055070978880e+09,3.200000000000000000e+02,1.955000000000000000e+02,2.400000000000000000e+02,1.715000000000000000e+02
1.646057055284900904e+09,3.200000000000000000e+02,1.950000000000000000e+02,2.400000000000000000e+02,1.755000000000000000e+02
1.646057055394257069e+09,3.200000000000000000e+02,1.965000000000000000e+02,2.400000000000000000e+02,1.785000000000000000e+02
1.646057055501303434e+09,3.200000000000000000e+02,1.930000000000000000e+02,2.400000000000000000e+02,1.760000000000000000e+02
1.646057055609395981e+09,3.200000000000000000e+02,1.920000000000000000e+02,2.400000000000000000e+02,1.745000000000000000e+02
1.646057055713820934e+09,3.200000000000000000e+02,1.930000000000000000e+02,2.400000000000000000e+02,1.750000000000000000e+02
1.646057055832636356e+09,3.200000000000000000e+02,1.930000000000000000e+02,2.400000000000000000e+02,1.765000000000000000e+02
1.646057055937315702e+09,3.200000000000000000e+02,1.935000000000000000e+02,2.400000000000000000e+02,1.785000000000000000e+02
1.646057056040531635e+09,3.200000000000000000e+02,1.940000000000000000e+02,2.400000000000000000e+02,1.815000000000000000e+02
1.646057056245555878e+09,3.200000000000000000e+02,1.945000000000000000e+02,2.400000000000000000e+02,1.850000000000000000e+02
1.646057056461952686e+09,3.200000000000000000e+02,1.935000000000000000e+02,2.400000000000000000e+02,1.860000000000000000e+02
1.646057056585444212e+09,3.200000000000000000e+02,1.925000000000000000e+02,2.400000000000000000e+02,1.845000000000000000e+02
1.646057056680432081e+09,3.200000000000000000e+02,1.895000000000000000e+02,2.400000000000000000e+02,1.815000000000000000e+02
1.646057056782634497e+09,3.200000000000000000e+02,1.890000000000000000e+02,2.400000000000000000e+02,1.825000000000000000e+02
1.646057056888322830e+09,3.200000000000000000e+02,1.905000000000000000e+02,2.400000000000000000e+02,1.845000000000000000e+02
1.646057056993090630e+09,3.200000000000000000e+02,1.925000000000000000e+02,2.400000000000000000e+02,1.870000000000000000e+02
1.646057057098420143e+09,3.200000000000000000e+02,1.940000000000000000e+02,2.400000000000000000e+02,1.895000000000000000e+02
1.646057057201133728e+09,3.200000000000000000e+02,1.950000000000000000e+02,2.400000000000000000e+02,1.935000000000000000e+02
1.646057057307517767e+09,3.200000000000000000e+02,1.975000000000000000e+02,2.400000000000000000e+02,1.965000000000000000e+02
1.646057057411756754e+09,3.200000000000000000e+02,1.975000000000000000e+02,2.400000000000000000e+02,1.985000000000000000e+02
1.646057057513103247e+09,3.200000000000000000e+02,1.985000000000000000e+02,2.400000000000000000e+02,2.000000000000000000e+02
1.646057057619010925e+09,3.200000000000000000e+02,1.990000000000000000e+02,2.400000000000000000e+02,2.020000000000000000e+02
1.646057057725025177e+09,3.200000000000000000e+02,2.000000000000000000e+02,2.400000000000000000e+02,2.035000000000000000e+02
